"ID","State.Name","Year","Age","Incidence"
"febd17d","Ohio",2017,"75-79",9089.49996129686
"d11921a","Ohio",2017,"80-84",8904.64012584535
"75ec946","Ohio",2017,"85-89",7634.11297849499
"bd0effd","Ohio",2017,"90-94",6483.78463961269
"582e214","Ohio",2018,"65-69",6137.72599081631
"e15d7bf","Ohio",2018,"70-74",7471.74508788659
"6955300","Ohio",2018,"75-79",8672.04552668963
"912fa27","Ohio",2018,"80-84",8430.61505407975
"1b48dee","Ohio",2018,"85-89",7234.84594259586
"2c01332","Ohio",2018,"90-94",6181.66186409432
"16e3b60","Ohio",2019,"65-69",5806.77373690503
"be1041a","Ohio",2019,"70-74",6844.65702188289
"010bb00","Ohio",2019,"75-79",7584.59219538271
"de09d79","Ohio",2019,"80-84",7158.02071305225
"8049f6b","Ohio",2019,"85-89",6162.50524396534
"e862287","Ohio",2019,"90-94",5322.37773181481
"60f3403","Oklahoma",1990,"65-69",4740.036373835
"b4c2112","Oklahoma",1990,"70-74",4865.98154516926
"3de4f9d","Oklahoma",1990,"75-79",4300.74098954675
"e7ca983","Oklahoma",1990,"80-84",3689.34898445075
"dd2f1d5","Oklahoma",1990,"85-89",3370.55403804332
"0f2fe2e","Oklahoma",1990,"90-94",3133.4906659221
"966338a","Oklahoma",1991,"65-69",4328.11116607646
"378daa6","Oklahoma",1991,"70-74",4459.57488649261
"76b46e3","Oklahoma",1991,"75-79",4028.96136225916
"6a1816b","Oklahoma",1991,"80-84",3528.23428184788
"f82c458","Oklahoma",1991,"85-89",3246.00987205513
"fa3753c","Oklahoma",1991,"90-94",3043.1250171064
"b197fda","Oklahoma",1992,"65-69",3955.79694200489
"0525f94","Oklahoma",1992,"70-74",4093.30597626857
"7caf211","Oklahoma",1992,"75-79",3790.54167009379
"fa838aa","Oklahoma",1992,"80-84",3387.29878632905
"c04ed75","Oklahoma",1992,"85-89",3139.10683110984
"83861e4","Oklahoma",1992,"90-94",2968.46479249423
"c44432e","Oklahoma",1993,"65-69",3647.43888693333
"b02a06a","Oklahoma",1993,"70-74",3790.75856402623
"4864fe5","Oklahoma",1993,"75-79",3600.07889648773
"0b56323","Oklahoma",1993,"80-84",3281.97296479983
"4a53f5d","Oklahoma",1993,"85-89",3059.13184443816
"c9dae64","Oklahoma",1993,"90-94",2912.27400882174
"21e6118","Oklahoma",1994,"65-69",3427.39998721703
"d11a502","Oklahoma",1994,"70-74",3574.98338785666
"c34dbe2","Oklahoma",1994,"75-79",3474.05080541738
"4459c00","Oklahoma",1994,"80-84",3223.97400060476
"e6a4481","Oklahoma",1994,"85-89",3009.90331295121
"65d32c1","Oklahoma",1994,"90-94",2884.15818634067
"a7cbad8","Oklahoma",1995,"65-69",3320.04011692947
"f7f95f4","Oklahoma",1995,"70-74",3470.52471845541
"cedcfbd","Oklahoma",1995,"75-79",3429.63775472495
"878ca8f","Oklahoma",1995,"80-84",3222.36243770763
"1adcdc7","Oklahoma",1995,"85-89",3007.93013475946
"326db04","Oklahoma",1995,"90-94",2888.92749019261
"ece7c2b","Oklahoma",1996,"65-69",3289.03312828616
"fa3bbb3","Oklahoma",1996,"70-74",3442.00366324452
"338a652","Oklahoma",1996,"75-79",3440.50466815353
"c7c40e8","Oklahoma",1996,"80-84",3259.62155701589
"869d123","Oklahoma",1996,"85-89",3040.69507827335
"96516e5","Oklahoma",1996,"90-94",2928.54722300732
"d6ecf05","Oklahoma",1997,"65-69",3277.84071983106
"3fd9846","Oklahoma",1997,"70-74",3436.68669969642
"7a31d44","Oklahoma",1997,"75-79",3465.74429017638
"50c2152","Oklahoma",1997,"80-84",3307.16589766216
"8524b57","Oklahoma",1997,"85-89",3088.25541359595
"1089fb2","Oklahoma",1997,"90-94",2990.9851195441
"eb21c61","Oklahoma",1998,"65-69",3280.44193630389
"3dc0c99","Oklahoma",1998,"70-74",3449.68261612805
"2be8243","Oklahoma",1998,"75-79",3503.93293250392
"15b6786","Oklahoma",1998,"80-84",3361.82956594039
"6ae2304","Oklahoma",1998,"85-89",3144.72733938866
"90d5690","Oklahoma",1998,"90-94",3060.90592743245
"dbc3264","Oklahoma",1999,"65-69",3290.8841074316
"0dd9d4a","Oklahoma",1999,"70-74",3476.38344082354
"4878ce8","Oklahoma",1999,"75-79",3553.63703906096
"9f37600","Oklahoma",1999,"80-84",3422.22113710762
"603a7da","Oklahoma",1999,"85-89",3201.29190520773
"0b07996","Oklahoma",1999,"90-94",3117.69431217859
"dc3e052","Oklahoma",2000,"65-69",3303.13443980205
"6e6c742","Oklahoma",2000,"70-74",3511.48642934519
"d7dff48","Oklahoma",2000,"75-79",3614.86426190571
"f477fa9","Oklahoma",2000,"80-84",3487.36826247121
"a72fb5a","Oklahoma",2000,"85-89",3245.52900495059
"4fbf6b2","Oklahoma",2000,"90-94",3152.59424776551
"7b962b3","Oklahoma",2001,"65-69",3317.38158636298
"d1d1fdb","Oklahoma",2001,"70-74",3556.59216303494
"feeac13","Oklahoma",2001,"75-79",3690.20895836547
"e9d93e2","Oklahoma",2001,"80-84",3560.956348717
"9f015cd","Oklahoma",2001,"85-89",3289.2591485496
"1beaba5","Oklahoma",2001,"90-94",3171.41651761334
"5684798","Oklahoma",2002,"65-69",3337.38589541912
"e13a71f","Oklahoma",2002,"70-74",3612.41645612225
"f6193e6","Oklahoma",2002,"75-79",3780.60197145478
"9953b70","Oklahoma",2002,"80-84",3643.36567772434
"53d5fcb","Oklahoma",2002,"85-89",3349.24416051342
"2389fe1","Oklahoma",2002,"90-94",3196.46854607856
"b4973d5","Oklahoma",2003,"65-69",3362.56019128933
"5b88334","Oklahoma",2003,"70-74",3672.30590880519
"c8509ee","Oklahoma",2003,"75-79",3877.91596727496
"4316d4b","Oklahoma",2003,"80-84",3734.39933660973
"b5b5561","Oklahoma",2003,"85-89",3423.03376831808
"42224aa","Oklahoma",2003,"90-94",3232.44869080702
"7c6dcf0","Oklahoma",2004,"65-69",3392.56970437127
"ef42208","Oklahoma",2004,"70-74",3729.97577492725
"6402ec2","Oklahoma",2004,"75-79",3975.21955997229
"5eb8fb8","Oklahoma",2004,"80-84",3834.13103520039
"7e849b1","Oklahoma",2004,"85-89",3509.48481851308
"1a50290","Oklahoma",2004,"90-94",3281.67479052315
"7066cb1","Oklahoma",2005,"65-69",3427.0281084263
"f34bbab","Oklahoma",2005,"70-74",3778.85087121371
"1d7eee9","Oklahoma",2005,"75-79",4064.35323722081
"8980b9b","Oklahoma",2005,"80-84",3944.61633140928
"775c86d","Oklahoma",2005,"85-89",3607.70704519525
"f681f61","Oklahoma",2005,"90-94",3345.24212324879
"68c2175","Oklahoma",2006,"65-69",3616.70038057097
"e209576","Oklahoma",2006,"70-74",4038.7929202405
"eb1a898","Oklahoma",2006,"75-79",4446.46613902465
"04d32ae","Oklahoma",2006,"80-84",4360.64027049228
"aa3cb2d","Oklahoma",2006,"85-89",3947.64244974578
"8e5f27c","Oklahoma",2006,"90-94",3595.01437790971
"a98bf16","Oklahoma",2007,"65-69",4026.17208594591
"0afc484","Oklahoma",2007,"70-74",4610.60393818877
"c8e178d","Oklahoma",2007,"75-79",5249.54119424752
"82d7535","Oklahoma",2007,"80-84",5194.44271528356
"1f66a50","Oklahoma",2007,"85-89",4609.63613530206
"c37a4fe","Oklahoma",2007,"90-94",4087.27312935268
"5deff32","Oklahoma",2008,"65-69",4524.19399168682
"bc9a1c2","Oklahoma",2008,"70-74",5308.44623417694
"194145f","Oklahoma",2008,"75-79",6204.33837467478
"fcbb0d3","Oklahoma",2008,"80-84",6163.72503113769
"dbe9d5f","Oklahoma",2008,"85-89",5374.14214343153
"99ce46d","Oklahoma",2008,"90-94",4655.15744620164
"50578d0","Oklahoma",2009,"65-69",4980.70105719117
"1d557b7","Oklahoma",2009,"70-74",5944.80343537277
"1795a90","Oklahoma",2009,"75-79",7041.68417259973
"2c48852","Oklahoma",2009,"80-84",6989.33411591746
"be0a2fe","Oklahoma",2009,"85-89",6021.0752298645
"51e04d4","Oklahoma",2009,"90-94",5136.41957970802
"35dc723","Oklahoma",2010,"65-69",5265.05130030637
"504bb3d","Oklahoma",2010,"70-74",6332.951031715
"a995db1","Oklahoma",2010,"75-79",7492.23503233477
"24760c2","Oklahoma",2010,"80-84",7389.43751470828
"5213670","Oklahoma",2010,"85-89",6334.17674364434
"004e9b7","Oklahoma",2010,"90-94",5369.34384309236
"c491f42","Oklahoma",2011,"65-69",5412.74683828756
"a13e8e7","Oklahoma",2011,"70-74",6521.55575084083
"eb62138","Oklahoma",2011,"75-79",7634.08533233933
"1329953","Oklahoma",2011,"80-84",7458.23016950738
"51e9f62","Oklahoma",2011,"85-89",6383.03883811923
"f4b264c","Oklahoma",2011,"90-94",5402.63714564002
"44b2737","Oklahoma",2012,"65-69",5543.42195516392
"604f95c","Oklahoma",2012,"70-74",6684.38410012267
"3477f87","Oklahoma",2012,"75-79",7737.41996448922
"621d168","Oklahoma",2012,"80-84",7492.17264997766
"ca27066","Oklahoma",2012,"85-89",6399.73783993087
"d2495f8","Oklahoma",2012,"90-94",5403.06037044545
"2f3d5b5","Oklahoma",2013,"65-69",5654.37894497277
"9d07665","Oklahoma",2013,"70-74",6823.35882671801
"58b59a1","Oklahoma",2013,"75-79",7818.48456269874
"604f83d","Oklahoma",2013,"80-84",7509.62965572512
"9f7e1dd","Oklahoma",2013,"85-89",6400.05711509691
"b864200","Oklahoma",2013,"90-94",5390.75789788029
"1812ebc","Oklahoma",2014,"65-69",5741.99312741792
"9bc59cc","Oklahoma",2014,"70-74",6939.36221867197
"c576c8b","Oklahoma",2014,"75-79",7893.03265643293
"04a00e7","Oklahoma",2014,"80-84",7529.21187380339
"14d86e7","Oklahoma",2014,"85-89",6404.44101804672
"5b78fa2","Oklahoma",2014,"90-94",5384.11395153754
"30f3088","Oklahoma",2015,"65-69",5803.00728056541
"d7c5c42","Oklahoma",2015,"70-74",7033.66203745162
"55cde47","Oklahoma",2015,"75-79",7978.62481817451
"a425ea8","Oklahoma",2015,"80-84",7569.78084401946
"531e1d3","Oklahoma",2015,"85-89",6430.55173337306
"fedfdd3","Oklahoma",2015,"90-94",5404.92776338204
"7088e34","Oklahoma",2016,"65-69",5801.74891857451
"a950e7e","Oklahoma",2016,"70-74",7077.6351855443
"430bb77","Oklahoma",2016,"75-79",8178.46173616595
"153e7a9","Oklahoma",2016,"80-84",7868.51404519526
"5736112","Oklahoma",2016,"85-89",6730.3210154039
"fc53cbb","Oklahoma",2016,"90-94",5719.17013316647
"282b900","Oklahoma",2017,"65-69",5776.18196807878
"18d0681","Oklahoma",2017,"70-74",7078.58774373636
"901493c","Oklahoma",2017,"75-79",8327.79376419514
"11c7d7e","Oklahoma",2017,"80-84",8140.64109250978
"35fd092","Oklahoma",2017,"85-89",7010.16331640061
"0490b90","Oklahoma",2017,"90-94",6029.988176327
"165275c","Oklahoma",2018,"65-69",5655.03045614914
"f1138c4","Oklahoma",2018,"70-74",6856.8829240083
"cc49f42","Oklahoma",2018,"75-79",7937.81861459745
"213151f","Oklahoma",2018,"80-84",7687.33425414164
"2c3eae4","Oklahoma",2018,"85-89",6638.44801478762
"a3370d9","Oklahoma",2018,"90-94",5757.51270973441
"58aba1d","Oklahoma",2019,"65-69",5387.04864255192
"a94ccdc","Oklahoma",2019,"70-74",6343.43955801733
"87e0d5b","Oklahoma",2019,"75-79",6982.94799450391
"000c3c4","Oklahoma",2019,"80-84",6537.85418200922
"c78ed2c","Oklahoma",2019,"85-89",5685.98206569811
"eca5111","Oklahoma",2019,"90-94",4996.45398493185
"7338f4f","Oregon",1990,"65-69",4957.89454704039
"089001d","Oregon",1990,"70-74",5065.9275650611
"eaa0706","Oregon",1990,"75-79",4492.74750546979
"1cf6868","Oregon",1990,"80-84",3869.88191055003
"e6e0a6b","Oregon",1990,"85-89",3504.62246760456
"18ed0c2","Oregon",1990,"90-94",3248.56701950982
"21218a2","Oregon",1991,"65-69",4521.75956900129
"64d08b6","Oregon",1991,"70-74",4647.98556751747
"e81834f","Oregon",1991,"75-79",4241.97297003394
"ab14c97","Oregon",1991,"80-84",3747.6012639292
"517f168","Oregon",1991,"85-89",3411.0505831511
"3b6ed70","Oregon",1991,"90-94",3171.44892030077
"c061028","Oregon",1992,"65-69",4126.42071087829
"9559c91","Oregon",1992,"70-74",4271.590407914
"f095461","Oregon",1992,"75-79",4016.45781460543
"8202883","Oregon",1992,"80-84",3643.18659722191
"d689ce2","Oregon",1992,"85-89",3330.65418945707
"2b69ffa","Oregon",1992,"90-94",3112.73493393606
"8841a81","Oregon",1993,"65-69",3796.65276709547
"b099f37","Oregon",1993,"70-74",3958.81045848391
"fc2a29c","Oregon",1993,"75-79",3835.15501738593
"3ecb62a","Oregon",1993,"80-84",3561.42498637449
"088af07","Oregon",1993,"85-89",3274.48118064469
"16024cb","Oregon",1993,"90-94",3075.93871789997
"009588a","Oregon",1994,"65-69",3557.44122055688
"a5ccca4","Oregon",1994,"70-74",3734.6440098921
"aaa3922","Oregon",1994,"75-79",3713.02256734004
"a3dca73","Oregon",1994,"80-84",3516.05689427173
"a32b6d1","Oregon",1994,"85-89",3252.01230343548
"68243ed","Oregon",1994,"90-94",3063.5927859081
"d67c85e","Oregon",1995,"65-69",3433.53932690613
"cfae1e6","Oregon",1995,"70-74",3623.81213008389
"91287b6","Oregon",1995,"75-79",3668.96749346687
"7735129","Oregon",1995,"80-84",3520.97852450609
"a9aaa38","Oregon",1995,"85-89",3269.4875562868
"ee13e59","Oregon",1995,"90-94",3086.13695848959
"17036c2","Oregon",1996,"65-69",3386.72727858846
"2881036","Oregon",1996,"70-74",3589.91117762106
"f0872ee","Oregon",1996,"75-79",3674.11713655052
"cf2cc6b","Oregon",1996,"80-84",3558.80897687406
"dfd6e43","Oregon",1996,"85-89",3315.94274996181
"e20437e","Oregon",1996,"90-94",3142.4220550601
"e3d9ff7","Oregon",1997,"65-69",3359.21373779148
"f169bb7","Oregon",1997,"70-74",3577.26970690333
"fa397a1","Oregon",1997,"75-79",3690.63032000538
"95c65c0","Oregon",1997,"80-84",3600.29071585626
"784eab5","Oregon",1997,"85-89",3380.50961396468
"6058c50","Oregon",1997,"90-94",3221.88312178847
"1f2a512","Oregon",1998,"65-69",3346.56020293311
"100e1e7","Oregon",1998,"70-74",3580.96445730492
"fba96c5","Oregon",1998,"75-79",3713.56404372412
"711e78f","Oregon",1998,"80-84",3645.37244063444
"a4b620c","Oregon",1998,"85-89",3445.89761672802
"8ae6790","Oregon",1998,"90-94",3309.73298136872
"800e2c1","Oregon",1999,"65-69",3344.44105652138
"84ca33f","Oregon",1999,"70-74",3593.83669291371
"58a7e07","Oregon",1999,"75-79",3743.7446765643
"7a0b697","Oregon",1999,"80-84",3686.48323685906
"3a020d3","Oregon",1999,"85-89",3501.21284337288
"ef1989f","Oregon",1999,"90-94",3386.43953215085
"6834a20","Oregon",2000,"65-69",3348.15211090212
"a156126","Oregon",2000,"70-74",3611.38705706119
"ca7e2ca","Oregon",2000,"75-79",3781.29103560196
"113476a","Oregon",2000,"80-84",3723.6411551529
"eb6b826","Oregon",2000,"85-89",3536.27139226339
"79967cd","Oregon",2000,"90-94",3433.60129551029
"44d826c","Oregon",2001,"65-69",3352.96263700406
"981cc00","Oregon",2001,"70-74",3632.35304267667
"12c4d48","Oregon",2001,"75-79",3823.70915409632
"6238add","Oregon",2001,"80-84",3754.12217591098
"c833e54","Oregon",2001,"85-89",3554.20784189928
"968ef47","Oregon",2001,"90-94",3450.71261753171
"251e977","Oregon",2002,"65-69",3358.19605015963
"b7e7929","Oregon",2002,"70-74",3657.5826014438
"c9420bf","Oregon",2002,"75-79",3868.5635670877
"1273635","Oregon",2002,"80-84",3782.55882128125
"860d390","Oregon",2002,"85-89",3567.73749622742
"d2e4770","Oregon",2002,"90-94",3463.86245537451
"6296b7b","Oregon",2003,"65-69",3365.6523726877
"fdbe2fb","Oregon",2003,"70-74",3684.58791651945
"e05f8f8","Oregon",2003,"75-79",3914.65648402478
"00484e4","Oregon",2003,"80-84",3809.52135439592
"d33c3de","Oregon",2003,"85-89",3587.55462743292
"3beaf95","Oregon",2003,"90-94",3474.75357694306
"c4addf5","Oregon",2004,"65-69",3377.23294498845
"067ad6c","Oregon",2004,"70-74",3710.62643214227
"2d22615","Oregon",2004,"75-79",3958.93414190338
"63ba144","Oregon",2004,"80-84",3845.48754250191
"f163abe","Oregon",2004,"85-89",3616.52931335998
"d44be85","Oregon",2004,"90-94",3493.349150134
"f6168d0","Oregon",2005,"65-69",3394.69564759748
"3bde0f1","Oregon",2005,"70-74",3732.22037573946
"bcc39bb","Oregon",2005,"75-79",4001.69665298276
"5a4bf70","Oregon",2005,"80-84",3898.50444984604
"e602aba","Oregon",2005,"85-89",3662.98746843324
"14d17d1","Oregon",2005,"90-94",3525.48495265925
"a575dc8","Oregon",2006,"65-69",3535.17432338905
"e965b39","Oregon",2006,"70-74",3943.48516212225
"3e27f4e","Oregon",2006,"75-79",4311.92726225566
"43c9cc9","Oregon",2006,"80-84",4224.1526917073
"833f89a","Oregon",2006,"85-89",3918.77624940878
"309b6fa","Oregon",2006,"90-94",3710.10404160636
"1466cec","Oregon",2007,"65-69",3847.5169252474
"f8c4dc8","Oregon",2007,"70-74",4430.74920763588
"08dbc9a","Oregon",2007,"75-79",4998.90105608522
"17bab0e","Oregon",2007,"80-84",4911.67603537668
"e8c52ba","Oregon",2007,"85-89",4450.19754099341
"c8afc54","Oregon",2007,"90-94",4092.4190166768
"a831222","Oregon",2008,"65-69",4231.57234093836
"fb74bbe","Oregon",2008,"70-74",5029.31249952944
"9046a5c","Oregon",2008,"75-79",5821.06711835518
"a782bbf","Oregon",2008,"80-84",5717.78480996807
"ec211a3","Oregon",2008,"85-89",5062.9495946648
"de2ba3c","Oregon",2008,"90-94",4543.53744978992
"ae5b68e","Oregon",2009,"65-69",4588.27238751135
"6f61ca2","Oregon",2009,"70-74",5574.57765877117
"49dc674","Oregon",2009,"75-79",6535.98748007769
"77a2548","Oregon",2009,"80-84",6395.07067114687
"2eaf238","Oregon",2009,"85-89",5577.21309348338
"c883e2c","Oregon",2009,"90-94",4924.49461746022
"40a4dde","Oregon",2010,"65-69",4818.15683146706
"222a7ae","Oregon",2010,"70-74",5901.93355213068
"8a6a3ac","Oregon",2010,"75-79",6898.51408351725
"c4513d1","Oregon",2010,"80-84",6702.19042404618
"f478d15","Oregon",2010,"85-89",5813.49335322349
"317520b","Oregon",2010,"90-94",5105.72678970132
"9f8dcb8","Oregon",2011,"65-69",4944.02724746169
"b41591a","Oregon",2011,"70-74",6050.62270760648
"8017d83","Oregon",2011,"75-79",6984.28604126089
"2be6b97","Oregon",2011,"80-84",6723.55723168839
"80687d5","Oregon",2011,"85-89",5831.2244918332
"32dcef7","Oregon",2011,"90-94",5116.87544056647
"45308f9","Oregon",2012,"65-69",5054.30201203698
"08974d4","Oregon",2012,"70-74",6174.75949616288
"567fdbf","Oregon",2012,"75-79",7039.60679989379
"5b9db36","Oregon",2012,"80-84",6719.24180415118
"4171a0d","Oregon",2012,"85-89",5821.49232610759
"aebb340","Oregon",2012,"90-94",5092.90504982166
"b03a996","Oregon",2013,"65-69",5147.58793674796
"2ae10d9","Oregon",2013,"70-74",6278.07339696433
"5c30166","Oregon",2013,"75-79",7077.17051395974
"b984090","Oregon",2013,"80-84",6703.59748292228
"7b0f2b3","Oregon",2013,"85-89",5797.67816296941
"a924a66","Oregon",2013,"90-94",5049.31214170248
"4820010","Oregon",2014,"65-69",5221.97153289477
"8a3294d","Oregon",2014,"70-74",6363.69011828331
"acf4dc5","Oregon",2014,"75-79",7110.49020658025
"e93de32","Oregon",2014,"80-84",6688.48898438981
"e939b91","Oregon",2014,"85-89",5771.83614726694
"23ab1b8","Oregon",2014,"90-94",5014.13659483001
"df9ff78","Oregon",2015,"65-69",5277.13119959061
"5baeb40","Oregon",2015,"70-74",6435.20251028726
"0080c84","Oregon",2015,"75-79",7153.52456113889
"b07fb98","Oregon",2015,"80-84",6684.8966583433
"c435d38","Oregon",2015,"85-89",5763.80996018105
"d5548b0","Oregon",2015,"90-94",5014.94600375848
"2447fe6","Oregon",2016,"65-69",5295.36115061217
"50d602f","Oregon",2016,"70-74",6463.76029518405
"9847582","Oregon",2016,"75-79",7324.83829501756
"e1ad8d6","Oregon",2016,"80-84",6996.87127072144
"5a3147a","Oregon",2016,"85-89",6068.36493516744
"bb5b75d","Oregon",2016,"90-94",5311.5482480465
"7f28f72","Oregon",2017,"65-69",5303.2004526554
"82d212d","Oregon",2017,"70-74",6456.71035997547
"44e579b","Oregon",2017,"75-79",7468.62117040381
"d7b57f6","Oregon",2017,"80-84",7308.67295332807
"462572e","Oregon",2017,"85-89",6371.45612025259
"47c262c","Oregon",2017,"90-94",5615.88303311112
"8ff5b0a","Oregon",2018,"65-69",5260.35786737119
"8b0bf82","Oregon",2018,"70-74",6307.15255767324
"fded629","Oregon",2018,"75-79",7193.99368517354
"fc31893","Oregon",2018,"80-84",7002.80257117394
"50150c5","Oregon",2018,"85-89",6126.96126845867
"9626dc2","Oregon",2018,"90-94",5446.2834636859
"e231150","Oregon",2019,"65-69",5135.40238209698
"43af0f9","Oregon",2019,"70-74",5963.2509716012
"a241aea","Oregon",2019,"75-79",6497.84937714766
"3738068","Oregon",2019,"80-84",6175.54222230065
"13cac47","Oregon",2019,"85-89",5449.71605737883
"9f481b1","Oregon",2019,"90-94",4904.68220219151
"f89bc1a","Tennessee",1990,"65-69",4637.4858970473
"ea2afeb","Tennessee",1990,"70-74",4751.02872911251
"cf21d1d","Tennessee",1990,"75-79",4266.27582183165
"0d80c42","Tennessee",1990,"80-84",3687.9317116218
"dfe78e2","Tennessee",1990,"85-89",3360.63656443082
"c9d0e1b","Tennessee",1990,"90-94",3124.46736271419
"d6f7d7d","Tennessee",1991,"65-69",4217.1863600358
"f175ec1","Tennessee",1991,"70-74",4336.07027994712
"faca84b","Tennessee",1991,"75-79",3980.56325306937
"74718b6","Tennessee",1991,"80-84",3517.93286667107
"68b5a46","Tennessee",1991,"85-89",3227.58175486861
"401bfe1","Tennessee",1991,"90-94",3031.69460011047
"cc8a1b7","Tennessee",1992,"65-69",3837.95480306811
"acdeaa0","Tennessee",1992,"70-74",3963.35243022314
"839c996","Tennessee",1992,"75-79",3726.79716026037
"7ae1860","Tennessee",1992,"80-84",3372.34297395081
"09cd62a","Tennessee",1992,"85-89",3116.98641292535
"d4cf7bb","Tennessee",1992,"90-94",2951.70573268945
"94d42b7","Tennessee",1993,"65-69",3524.94167865491
"fe4c191","Tennessee",1993,"70-74",3656.25919298839
"6af44ff","Tennessee",1993,"75-79",3525.19455654817
"1972f20","Tennessee",1993,"80-84",3260.11290347955
"3c61f72","Tennessee",1993,"85-89",3037.74558764745
"389cf98","Tennessee",1993,"90-94",2896.67113221889
"e7e0549","Tennessee",1994,"65-69",3303.77253940844
"dbf1607","Tennessee",1994,"70-74",3440.5588637985
"093aca8","Tennessee",1994,"75-79",3390.70486485779
"d4c56b5","Tennessee",1994,"80-84",3195.72858645455
"e91bd05","Tennessee",1994,"85-89",2993.858364085
"d248b09","Tennessee",1994,"90-94",2876.38620982427
"839ef47","Tennessee",1995,"65-69",3200.33336394113
"be6a6d2","Tennessee",1995,"70-74",3338.72807542031
"b539328","Tennessee",1995,"75-79",3340.70695759348
"b844689","Tennessee",1995,"80-84",3192.84293375102
"7825008","Tennessee",1995,"85-89",2995.36879194856
"80208ef","Tennessee",1995,"90-94",2889.50663867267
"9e5f057","Tennessee",1996,"65-69",3178.4667570717
"9308b46","Tennessee",1996,"70-74",3315.53246289452
"d16680d","Tennessee",1996,"75-79",3349.845201518
"e23eb24","Tennessee",1996,"80-84",3232.23516170089
"8e184f3","Tennessee",1996,"85-89",3039.3059959348
"ac929e2","Tennessee",1996,"90-94",2941.25529836766
"642a396","Tennessee",1997,"65-69",3179.80668026078
"e00082c","Tennessee",1997,"70-74",3317.3878859964
"97b0af3","Tennessee",1997,"75-79",3377.22940503469
"10be5d9","Tennessee",1997,"80-84",3285.24865968214
"19b46ae","Tennessee",1997,"85-89",3108.13974133588
"d0c8926","Tennessee",1997,"90-94",3019.40065144697
"80299e2","Tennessee",1998,"65-69",3195.74744091124
"937352c","Tennessee",1998,"70-74",3335.58135504783
"9683ad8","Tennessee",1998,"75-79",3417.34330436954
"c4e02d8","Tennessee",1998,"80-84",3348.03658441356
"718929c","Tennessee",1998,"85-89",3183.25983152482
"84e068c","Tennessee",1998,"90-94",3105.70152893517
"f087568","Tennessee",1999,"65-69",3217.2733108816
"be00e84","Tennessee",1999,"70-74",3364.18242077533
"45cef5a","Tennessee",1999,"75-79",3468.21381120216
"dc51116","Tennessee",1999,"80-84",3410.90151353589
"7ea8c8c","Tennessee",1999,"85-89",3250.27376310042
"bdfefd3","Tennessee",1999,"90-94",3179.17950917077
"8e66c1a","Tennessee",2000,"65-69",3235.60629901601
"2285892","Tennessee",2000,"70-74",3397.5885259261
"f964669","Tennessee",2000,"75-79",3523.58845190913
"0f817e7","Tennessee",2000,"80-84",3467.38356111407
"f1dcb4e","Tennessee",2000,"85-89",3293.21068932704
"0d1190a","Tennessee",2000,"90-94",3222.81645732272
"5d2fcd6","Tennessee",2001,"65-69",3247.9700306022
"b3fa4a2","Tennessee",2001,"70-74",3436.7396712353
"554bff8","Tennessee",2001,"75-79",3589.31571488234
"6305957","Tennessee",2001,"80-84",3521.75634097917
"a07137d","Tennessee",2001,"85-89",3319.08678838042
"c3b6ad5","Tennessee",2001,"90-94",3240.50042737062
"548d1ce","Tennessee",2002,"65-69",3258.04345587121
"63b4b11","Tennessee",2002,"70-74",3483.83183580227
"338ec28","Tennessee",2002,"75-79",3669.20030896861
"47b3dcd","Tennessee",2002,"80-84",3580.68219110908
"789dcd0","Tennessee",2002,"85-89",3350.548773746
"a8fd476","Tennessee",2002,"90-94",3253.53715420024
"9208783","Tennessee",2003,"65-69",3268.70045644388
"836c3c7","Tennessee",2003,"70-74",3532.14637433928
"fd9f57b","Tennessee",2003,"75-79",3749.47796850564
"f9ccd60","Tennessee",2003,"80-84",3641.46453265091
"77fcf45","Tennessee",2003,"85-89",3392.72635913433
"58c815e","Tennessee",2003,"90-94",3265.94275545106
"2cf2ea0","Tennessee",2004,"65-69",3282.03053950253
"dd1ed60","Tennessee",2004,"70-74",3574.13309761691
"f81fd9c","Tennessee",2004,"75-79",3820.68121464901
"8c75830","Tennessee",2004,"80-84",3706.6185268167
"7e37345","Tennessee",2004,"85-89",3443.54030280993
"157ac7e","Tennessee",2004,"90-94",3288.70102878458
"2551554","Tennessee",2005,"65-69",3300.78241425257
"e35ab20","Tennessee",2005,"70-74",3603.04799793115
"4626492","Tennessee",2005,"75-79",3873.89293804995
"a38e844","Tennessee",2005,"80-84",3773.77042223978
"2b42ec4","Tennessee",2005,"85-89",3505.27973100819
"a864b22","Tennessee",2005,"90-94",3330.33048776421
"3402b2f","Tennessee",2006,"65-69",3482.83033075486
"d085e4d","Tennessee",2006,"70-74",3845.83638269614
"7e78d07","Tennessee",2006,"75-79",4204.07750395988
"61e930d","Tennessee",2006,"80-84",4129.98984814937
"ba351ae","Tennessee",2006,"85-89",3793.83409658367
"5462cfb","Tennessee",2006,"90-94",3541.50554592851
"9721630","Tennessee",2007,"65-69",3893.69535902396
"01adf0e","Tennessee",2007,"70-74",4407.81822349693
"43fdce2","Tennessee",2007,"75-79",4944.31827191784
"5f28284","Tennessee",2007,"80-84",4890.55051907968
"8c20f1d","Tennessee",2007,"85-89",4387.67582071177
"0c56fd4","Tennessee",2007,"90-94",3976.273934474
"6ff9e62","Tennessee",2008,"65-69",4397.96453816117
"759bd3c","Tennessee",2008,"70-74",5101.98851704008
